sysid,title,article_text,law_group,law_type
oic_9933,ผลสอบงานสัปดาห์ประกันภัย วันที่ 2-4 ก.ย. 54,[ข่าวประกาศ] 2014-05-27 ผลสอบงานสัปดาห์ประกันภัย วันที่ 2-4 ก.ย. 54,ประกันภัย,ข่าวประกาศ
oic_9934,ประกาศประเมินราคา ทรัพย์สินและหนี้สินของบริษัทฯ,[ข่าวประกาศ] 2014-05-27 ประกาศประเมินราคา ทรัพย์สินและหนี้สินของบริษัทฯ,ประกันภัย,ข่าวประกาศ
oic_9935,ประกาศรับสมัครบุคคลเพื่อเข้ารับการคัดเลือกเป็นเลขาธิการ คปภ.,[ข่าวประกาศ] 2014-05-27 ประกาศรับสมัครบุคคลเพื่อเข้ารับการคัดเลือกเป็นเลขาธิการ คปภ.,ประกันภัย,ข่าวประกาศ
oic_9936,การมอบรางวัลประกันภัยดีเด่นครบวงจร ปี 2553,[ข่าวประกาศ] 2014-05-27 การมอบรางวัลประกันภัยดีเด่นครบวงจร ปี 2553,ประกันภัย,ข่าวประกาศ
oic_9937,แบบฟอร์มรายงานการรับประกันภัยจำแนกตามช่องทางการขาย,[ข่าวประกาศ] 2014-05-27 แบบฟอร์มรายงานการรับประกันภัยจำแนกตามช่องทางการขาย,ประกันภัย,ข่าวประกาศ
oic_9938,แบบฟอร์มรายงานการรับประกันภัยจำแนกตามช่องทางการขาย,[ข่าวประกาศ] 2014-05-27 แบบฟอร์มรายงานการรับประกันภัยจำแนกตามช่องทางการขาย,ประกันภัย,ข่าวประกาศ
oic_9939,ประกาศฯ 4 ฉบับ เรื่องการคำนวณเงินกองทุนฯ และการคำนวณความรับผิดตามกรมธรรม์ฯ,[ข่าวประกาศ] 2014-05-27 ประกาศฯ 4 ฉบับ เรื่องการคำนวณเงินกองทุนฯ และการคำนวณความรับผิดตามกรมธรรม์ฯ,ประกันภัย,ข่าวประกาศ
oic_9940,ประกาศ/คำสั่ง เรื่องสัญญาตะกาฟุล 4 ฉบับ,[ข่าวประกาศ] 2014-05-27 ประกาศ/คำสั่ง เรื่องสัญญาตะกาฟุล 4 ฉบับ,ประกันภัย,ข่าวประกาศ
oic_9941,ประกาศผู้ได้รับรางวัล โครงการยุวชนประกันภัย ปี 2554,[ข่าวประกาศ] 2014-05-27 ประกาศผู้ได้รับรางวัล โครงการยุวชนประกันภัย ปี 2554,ประกันภัย,ข่าวประกาศ
oic_9942,ใบสมัครงาน,[ข่าวประกาศ] 2014-05-27 ใบสมัครงาน,ประกันภัย,ข่าวประกาศ
oic_9943,"เชิญร่วมงาน ""นวัตกรรมประกันภัยสู่การเปลี่ยนแปลง","[ข่าวประกาศ] 2014-05-27 เชิญร่วมงาน ""นวัตกรรมประกันภัยสู่การเปลี่ยนแปลง",ประกันภัย,ข่าวประกาศ
oic_9944,ประกาศผู้ได้รับรางวัล โครงการยุวชนประกันภัย ปี 2554,[ข่าวประกาศ] 2014-05-27 ประกาศผู้ได้รับรางวัล โครงการยุวชนประกันภัย ปี 2554,ประกันภัย,ข่าวประกาศ
oic_9945,(ร่าง) ระเบียบปฏิบัติเกี่ยวกับการวางและการขอคืนเงินสํารองประกันภัยของบริษัทประกันชีวิต พ.ศ. 2554,[ข่าวประกาศ] 2014-05-27 (ร่าง) ระเบียบปฏิบัติเกี่ยวกับการวางและการขอคืนเงินสํารองประกันภัยของบริษัทประกันชีวิต พ.ศ. 2554,ประกันภัย,ข่าวประกาศ
oic_9946,รายชื่อทีมที่เข้ารอบสุดท้าย โครงการประกวดโฆษณาสั้นในระดับอุดมศึกษา ครั้งที่ 2,[ข่าวประกาศ] 2014-05-27 รายชื่อทีมที่เข้ารอบสุดท้าย โครงการประกวดโฆษณาสั้นในระดับอุดมศึกษา ครั้งที่ 2,ประกันภัย,ข่าวประกาศ
oic_9947,(ร่าง) การลงทุนประกอบธุรกิจอื่นของ บริษัทประกันชีวิต/วินาศภัย,[ข่าวประกาศ] 2014-05-27 (ร่าง) การลงทุนประกอบธุรกิจอื่นของ บริษัทประกันชีวิต/วินาศภัย,ประกันภัย,ข่าวประกาศ
oic_9948,(ร่าง) ระเบียบปฏิบัติเกี่ยวกับการวางและการขอคืนเงินสํารองประกันภัยของบริษัทประกันชีวิต พ.ศ. 2554,[ข่าวประกาศ] 2014-05-27 (ร่าง) ระเบียบปฏิบัติเกี่ยวกับการวางและการขอคืนเงินสํารองประกันภัยของบริษัทประกันชีวิต พ.ศ. 2554,ประกันภัย,ข่าวประกาศ
oic_9949,"อบรม ""มิติใหม่มาตรฐานการจ่ายค่าสินไหมทดแทน","[ข่าวประกาศ] 2014-05-27 อบรม ""มิติใหม่มาตรฐานการจ่ายค่าสินไหมทดแทน",ประกันภัย,ข่าวประกาศ
oic_9950,ประชุมเพื่อหารือ ระหว่างสำนักงาน คปภ. และภาคธุรกิจ 18 ส.ค. 54,[ข่าวประกาศ] 2014-05-27 ประชุมเพื่อหารือ ระหว่างสำนักงาน คปภ. และภาคธุรกิจ 18 ส.ค. 54,ประกันภัย,ข่าวประกาศ
oic_9951,กำหนดให้บริษัทฯ เปิดทำการติดต่อกับประชาชน ประจำปี พ.ศ. 2555,[ข่าวประกาศ] 2014-05-27 กำหนดให้บริษัทฯ เปิดทำการติดต่อกับประชาชน ประจำปี พ.ศ. 2555,ประกันภัย,ข่าวประกาศ
oic_9952,Hearing ร่างประกาศ คปภ. เรื่อง การกำหนดหลักเกณฑ์ วิธีการออกการเสนอขายฯ,[ข่าวประกาศ] 2014-05-27 Hearing ร่างประกาศ คปภ. เรื่อง การกำหนดหลักเกณฑ์ วิธีการออกการเสนอขายฯ,ประกันภัย,ข่าวประกาศ
oic_9953,Hearing ร่างประกาศ คปภ. เรื่อง การกำหนดหลักเกณฑ์ วิธีการออกการเสนอขายฯ,[ข่าวประกาศ] 2014-05-27 Hearing ร่างประกาศ คปภ. เรื่อง การกำหนดหลักเกณฑ์ วิธีการออกการเสนอขายฯ,ประกันภัย,ข่าวประกาศ
oic_9954,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายฯ 10 ส.ค. 2554,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายฯ 10 ส.ค. 2554,ประกันภัย,ข่าวประกาศ
oic_9839,การจัดอบรมหลักสูตรต่ออายุใบอนุญาตนายหน้าประกันวินาศภัย ครั้งที่ 3 (สงขลา),[ข่าวประกาศ] 2014-05-27 การจัดอบรมหลักสูตรต่ออายุใบอนุญาตนายหน้าประกันวินาศภัย ครั้งที่ 3 (สงขลา),ประกันภัย,ข่าวประกาศ
oic_9840,ประกาศสำนักงานคปภ. เรื่อง ขยายระยะเวลาการจัดทำและยื่นงบการเงินและรายการเกี่ยวกับผลการดำเนินงานของบริษัทประกันวินาศภัย,[ข่าวประกาศ] 2014-05-27 ประกาศสำนักงานคปภ. เรื่อง ขยายระยะเวลาการจัดทำและยื่นงบการเงินและรายการเกี่ยวกับผลการดำเนินงานของบริษัทประกันวินาศภัย,ประกันภัย,ข่าวประกาศ
oic_9841,การจัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 (ชลบุรี),[ข่าวประกาศ] 2014-05-27 การจัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 (ชลบุรี),ประกันภัย,ข่าวประกาศ
oic_9842,การจัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 (ชลบุรี),[ข่าวประกาศ] 2014-05-27 การจัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 (ชลบุรี),ประกันภัย,ข่าวประกาศ
oic_9843,การจัดอบรมหลักสูตรต่ออายุใบอนุญาตนายหน้าประกันวินาศภัย ครั้งที่ 3 (สงขลา),[ข่าวประกาศ] 2014-05-27 การจัดอบรมหลักสูตรต่ออายุใบอนุญาตนายหน้าประกันวินาศภัย ครั้งที่ 3 (สงขลา),ประกันภัย,ข่าวประกาศ
oic_9844,ประกาศนายทะเบียน เรื่อง ระเบียบปฏิบัติเกี่ยวกับการวางและการขอคืนเงินสำรองประกันภัย ของบริษัทประกันชีวิต,[ข่าวประกาศ] 2014-05-27 ประกาศนายทะเบียน เรื่อง ระเบียบปฏิบัติเกี่ยวกับการวางและการขอคืนเงินสำรองประกันภัย ของบริษัทประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_9845,ประกาศนายทะเบียน เรื่อง การจัดทำรายงานการดำรงเงินกองทุนของบริษัทประกันวินาศภัย ฉบับที่ 2,[ข่าวประกาศ] 2014-05-27 ประกาศนายทะเบียน เรื่อง การจัดทำรายงานการดำรงเงินกองทุนของบริษัทประกันวินาศภัย ฉบับที่ 2,ประกันภัย,ข่าวประกาศ
oic_9846,สำนักงาน คปภ. ภาค5 (อุบลราชธานี) จัดอบรมหลักสูตร การต่อใบอนุญาตสำหรับตัวแทน/นายหน้าประกันภัย ครั้งที่ 4,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค5 (อุบลราชธานี) จัดอบรมหลักสูตร การต่อใบอนุญาตสำหรับตัวแทน/นายหน้าประกันภัย ครั้งที่ 4,ประกันภัย,ข่าวประกาศ
oic_9847,ย้ายสถานที่สอบนายหน้าฯ ตั้งแต่วันที่ 21 พ.ย. 54 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 ย้ายสถานที่สอบนายหน้าฯ ตั้งแต่วันที่ 21 พ.ย. 54 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9848,การอบรมหลักสูตรการขอต่ออายุใบอนุญาตเป็นตัวแทน/นายหน้าประกันภัย สำนักงาน คปภ.ภาค 3 (นครสวรรค์),[ข่าวประกาศ] 2014-05-27 การอบรมหลักสูตรการขอต่ออายุใบอนุญาตเป็นตัวแทน/นายหน้าประกันภัย สำนักงาน คปภ.ภาค 3 (นครสวรรค์),ประกันภัย,ข่าวประกาศ
oic_9849,ประกาศ คปภ. เรื่อง หลักเกณฑ์ วิธีการ และเงื่อนไข ในการจัดสรรเบี้ยประกันภัยไว้เป็นเงินสำรองประกันภัย สำหรับกรมธรรม์ประกันภัยที่ยังมีความผูกพันอยู่และเงินสำรองอื่นของบริษัทประกันชีวิต,[ข่าวประกาศ] 2014-05-27 ประกาศ คปภ. เรื่อง หลักเกณฑ์ วิธีการ และเงื่อนไข ในการจัดสรรเบี้ยประกันภัยไว้เป็นเงินสำรองประกันภัย สำหรับกรมธรรม์ประกันภัยที่ยังมีความผูกพันอยู่และเงินสำรองอื่นของบริษัทประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_9850,ประกาศสำนักงานคปภ. เรื่อง ขยายระยะเวลาการจัดทำและยื่นงบการเงินและรายการเกี่ยวกับผลการดำเนินงานของบริษัทประกันชีวิต,[ข่าวประกาศ] 2014-05-27 ประกาศสำนักงานคปภ. เรื่อง ขยายระยะเวลาการจัดทำและยื่นงบการเงินและรายการเกี่ยวกับผลการดำเนินงานของบริษัทประกันชีวิต,ประกันภัย,ข่าวประกาศ
oic_9851,สำนักงาน คปภ. ภาค5 (อุบลราชธานี) จัดอบรมหลักสูตร การต่อใบอนุญาตสำหรับตัวแทน/นายหน้าประกันภัย ครั้งที่ 4,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค5 (อุบลราชธานี) จัดอบรมหลักสูตร การต่อใบอนุญาตสำหรับตัวแทน/นายหน้าประกันภัย ครั้งที่ 4,ประกันภัย,ข่าวประกาศ
oic_9852,ประกาศนายทะเบียน เรื่อง การจัดทำรายงานการดำรงเงินกองทุนของบริษัทประกันชีวิต ฉบับที่ 2,[ข่าวประกาศ] 2014-05-27 ประกาศนายทะเบียน เรื่อง การจัดทำรายงานการดำรงเงินกองทุนของบริษัทประกันชีวิต ฉบับที่ 2,ประกันภัย,ข่าวประกาศ
oic_9853,คำสั่งนายทะเบียนที่ 46-2554,[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียนที่ 46-2554,ประกันภัย,ข่าวประกาศ
oic_9854,คำสั่งนายทะเบียนที่ 45-2554,[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียนที่ 45-2554,ประกันภัย,ข่าวประกาศ
oic_9855,แจ้งย้ายสถานที่อบรมการต่ออายุตัวแทนนายหน้าฯ วันที่ 15-23 พ.ย. 54,[ข่าวประกาศ] 2014-05-27 แจ้งย้ายสถานที่อบรมการต่ออายุตัวแทนนายหน้าฯ วันที่ 15-23 พ.ย. 54,ประกันภัย,ข่าวประกาศ
oic_9856,แจ้งย้ายสถานที่อบรมการต่ออายุตัวแทนนายหน้าฯ วันที่ 15-23 พ.ย. 54,[ข่าวประกาศ] 2014-05-27 แจ้งย้ายสถานที่อบรมการต่ออายุตัวแทนนายหน้าฯ วันที่ 15-23 พ.ย. 54,ประกันภัย,ข่าวประกาศ
oic_9857,แบบรายงานประมาณการความเสียหายจากอุทกภัย 2554,[ข่าวประกาศ] 2014-05-27 แบบรายงานประมาณการความเสียหายจากอุทกภัย 2554,ประกันภัย,ข่าวประกาศ
oic_9858,ย้ายสถานที่สอบเพื่อขอรับใบอนุญาต,[ข่าวประกาศ] 2014-05-27 ย้ายสถานที่สอบเพื่อขอรับใบอนุญาต,ประกันภัย,ข่าวประกาศ
oic_9859,คปภ. ภาค 4 (อุดรธานี) จัดอบรม 14-18 พ.ย. 54,[ข่าวประกาศ] 2014-05-27 คปภ. ภาค 4 (อุดรธานี) จัดอบรม 14-18 พ.ย. 54,ประกันภัย,ข่าวประกาศ
oic_9860,คปภ. ภาค 6 นครราชสีมา จัดอบรม 11-14 พ.ย. 54,[ข่าวประกาศ] 2014-05-27 คปภ. ภาค 6 นครราชสีมา จัดอบรม 11-14 พ.ย. 54,ประกันภัย,ข่าวประกาศ
oic_9861,รายชื่อคณะทำงานช่วยเหลือผู้ประสบภัยน้ำท่วม สำนักงาน คปภ.,[ข่าวประกาศ] 2014-05-27 รายชื่อคณะทำงานช่วยเหลือผู้ประสบภัยน้ำท่วม สำนักงาน คปภ.,ประกันภัย,ข่าวประกาศ
oic_9862,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย,ประกันภัย,ข่าวประกาศ
oic_9863,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย,ประกันภัย,ข่าวประกาศ
oic_9864,แบบงบการเงิน รายปีและรายไตรมาส บริษัทประกันชีวิต/วินาศภัย,[ข่าวประกาศ] 2014-05-27 แบบงบการเงิน รายปีและรายไตรมาส บริษัทประกันชีวิต/วินาศภัย,ประกันภัย,ข่าวประกาศ
oic_9865,คำสั่งนายทะเบียน ที่47/2554 ให้บริษัทประกันชีวิตยื่นรายงานข้อมูลเกี่ยวกับพฤติกรรมทางการตลาด,[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียน ที่47/2554 ให้บริษัทประกันชีวิตยื่นรายงานข้อมูลเกี่ยวกับพฤติกรรมทางการตลาด,ประกันภัย,ข่าวประกาศ
oic_9866,การสอบราคาจัดซื้อครุภัณฑ์คอมพิวเตอร์,[ข่าวประกาศ] 2014-05-27 การสอบราคาจัดซื้อครุภัณฑ์คอมพิวเตอร์,ประกันภัย,ข่าวประกาศ
oic_9867,ประกาศรายชื่อผู้เข้ารับการอบรมประจำเดือน ธันวาคม 2554,[ข่าวประกาศ] 2014-05-27 ประกาศรายชื่อผู้เข้ารับการอบรมประจำเดือน ธันวาคม 2554,ประกันภัย,ข่าวประกาศ
oic_9868,คำสั่งนายทะเบียน ที่48/2554 ให้บริษัทประกันวินาศภัยยื่นรายงานข้อมูลเกี่ยวกับพฤติกรรมทางการตลาด,[ข่าวประกาศ] 2014-05-27 คำสั่งนายทะเบียน ที่48/2554 ให้บริษัทประกันวินาศภัยยื่นรายงานข้อมูลเกี่ยวกับพฤติกรรมทางการตลาด,ประกันภัย,ข่าวประกาศ
oic_9869,การขอขยายเวลาในการยื่นคำขอต่อใบอนุญาตเป็นตัวแทนประกันชีวิต ตัวแทนประกันวินาศภัย นายหน้าประกันชีวิตและนายหน้าประกันวินาศภัย เนื่องจากเหตุอุทกภัยครั้งใหญ่ พ.ศ.2554,[ข่าวประกาศ] 2014-05-27 การขอขยายเวลาในการยื่นคำขอต่อใบอนุญาตเป็นตัวแทนประกันชีวิต ตัวแทนประกันวินาศภัย นายหน้าประกันชีวิตและนายหน้าประกันวินาศภัย เนื่องจากเหตุอุทกภัยครั้งใหญ่ พ.ศ.2554,ประกันภัย,ข่าวประกาศ
oic_9870,สำนักงาน คปภ. ภาค 5 (อุบลราชธานี) จัดอบรมหลักสูตรการขอต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป รุ่นที่ 1/2555,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค 5 (อุบลราชธานี) จัดอบรมหลักสูตรการขอต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป รุ่นที่ 1/2555,ประกันภัย,ข่าวประกาศ
oic_9871,สำนักงาน คปภ. ภาค12 (สงขลา) จัดอบรมการต่ออายุตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 (ต่ออายุ 5 ปี ครั้งที่ 2 และครั้งต่อไป) ครั้งที่ 1/2555,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค12 (สงขลา) จัดอบรมการต่ออายุตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 (ต่ออายุ 5 ปี ครั้งที่ 2 และครั้งต่อไป) ครั้งที่ 1/2555,ประกันภัย,ข่าวประกาศ
oic_9872,สำนักงาน คปภ. ภาค11 (สุราษฎร์ธานี) จัดอบรมการต่ออายุตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค11 (สุราษฎร์ธานี) จัดอบรมการต่ออายุตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9873,สำนักงาน คปภ.ภาค5 (อุบลราชธานี) จัดอบรมหลักสูตรการขอต่อใบอนุญาตเป็นตัวแทนประกันชีวิต ครั้งที่ 3 รุ่นที่ 1,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ.ภาค5 (อุบลราชธานี) จัดอบรมหลักสูตรการขอต่อใบอนุญาตเป็นตัวแทนประกันชีวิต ครั้งที่ 3 รุ่นที่ 1,ประกันภัย,ข่าวประกาศ
oic_9874,ประกาศรายชื่อผู้สมัครเข้ารับการอบรมหลักสูตรการขอต่ออายุใบอนุญาตเป็นตัวแทน / นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป เดือน มกราคม 2555,[ข่าวประกาศ] 2014-05-27 ประกาศรายชื่อผู้สมัครเข้ารับการอบรมหลักสูตรการขอต่ออายุใบอนุญาตเป็นตัวแทน / นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป เดือน มกราคม 2555,ประกันภัย,ข่าวประกาศ
oic_9875,หลักสูตรการอบรมของสำนักงาน คปภ. ประจำปี 2555,[ข่าวประกาศ] 2014-05-27 หลักสูตรการอบรมของสำนักงาน คปภ. ประจำปี 2555,ประกันภัย,ข่าวประกาศ
oic_9876,สำนักงาน คปภ. ภาค4 (อุดรธานี) จัดอบรมหลักสูตรการต่ออายุใบอนุญาตตัวแทนประกันชีวิต ครั้งที่ 3,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค4 (อุดรธานี) จัดอบรมหลักสูตรการต่ออายุใบอนุญาตตัวแทนประกันชีวิต ครั้งที่ 3,ประกันภัย,ข่าวประกาศ
oic_9877,"ประกาศรายชื่อผู้เข้ารับการอบรมหลักสูตร ""การขอต่อใบอนุญาต ครั้งที่4 เป็นต้นไป"" ประจำเดือน มกราคม 2555","[ข่าวประกาศ] 2014-05-27 ประกาศรายชื่อผู้เข้ารับการอบรมหลักสูตร ""การขอต่อใบอนุญาต ครั้งที่4 เป็นต้นไป"" ประจำเดือน มกราคม 2555",ประกันภัย,ข่าวประกาศ
oic_9878,เรื่องหลักเกณฑ์และเงื่อนไขในการออกใบอนุญาต และการต่อใบอนุญาต ให้นิติบุคคเป็นนายหน้าประกันชีวิต/วินาศภัย พ.ศ.2554,[ข่าวประกาศ] 2014-05-27 เรื่องหลักเกณฑ์และเงื่อนไขในการออกใบอนุญาต และการต่อใบอนุญาต ให้นิติบุคคเป็นนายหน้าประกันชีวิต/วินาศภัย พ.ศ.2554,ประกันภัย,ข่าวประกาศ
oic_9879,แก้ไขเพิ่มเติมคำสั่งนายทะเบียน ที่ 61/2543,[ข่าวประกาศ] 2014-05-27 แก้ไขเพิ่มเติมคำสั่งนายทะเบียน ที่ 61/2543,ประกันภัย,ข่าวประกาศ
oic_9880,ขอความร่วมมือแสดงความคิดเห็นคำสั่งนายทะเบียนที่ 61/2543,[ข่าวประกาศ] 2014-05-27 ขอความร่วมมือแสดงความคิดเห็นคำสั่งนายทะเบียนที่ 61/2543,ประกันภัย,ข่าวประกาศ
oic_9881,แนวทางปฏิบัติทางคณิตศาสตร์ประกันภัยเกี่ยวกับการประเมินมูลค่าภาระผูกพันตามกรมธรรม์ประกันภัยสำหรับการดำรงเงินกองทุนตามระดับความเสี่ยง,[ข่าวประกาศ] 2014-05-27 แนวทางปฏิบัติทางคณิตศาสตร์ประกันภัยเกี่ยวกับการประเมินมูลค่าภาระผูกพันตามกรมธรรม์ประกันภัยสำหรับการดำรงเงินกองทุนตามระดับความเสี่ยง,ประกันภัย,ข่าวประกาศ
oic_9882,ขอความร่วมมือแสดงความคิดเห็นคำสั่งนายทะเบียนที่ 9/2547,[ข่าวประกาศ] 2014-05-27 ขอความร่วมมือแสดงความคิดเห็นคำสั่งนายทะเบียนที่ 9/2547,ประกันภัย,ข่าวประกาศ
oic_9883,กำหนดแบบ หลักเกณฑ์ วิธีการ เงื่อนไข ในการขอรับใบอนุญาต การอนุญาตการขึ้นทะเบียนและการขอต่ออายุใบอนุญาตเป็นผู้ประเมินวินาศภัย การตรวจสอบและประเมินวินาศภัยต้องดำเนินการโดยผู้ประเมินวินาศภัย (ฉบับที่ 2),[ข่าวประกาศ] 2014-05-27 กำหนดแบบ หลักเกณฑ์ วิธีการ เงื่อนไข ในการขอรับใบอนุญาต การอนุญาตการขึ้นทะเบียนและการขอต่ออายุใบอนุญาตเป็นผู้ประเมินวินาศภัย การตรวจสอบและประเมินวินาศภัยต้องดำเนินการโดยผู้ประเมินวินาศภัย (ฉบับที่ 2),ประกันภัย,ข่าวประกาศ
oic_9884,สำนักงาน คปภ.ภาค9(ชลบุรี) จัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ.ภาค9(ชลบุรี) จัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน/นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9885,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายว่าด้วยการประกันชีวิต ฉบับที่ 9,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายว่าด้วยการประกันชีวิต ฉบับที่ 9,ประกันภัย,ข่าวประกาศ
oic_9886,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายว่าด้วยการประกันชีวิต ฉบับที่ 9,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายว่าด้วยการประกันชีวิต ฉบับที่ 9,ประกันภัย,ข่าวประกาศ
oic_9887,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายวินาศภัย ฉบับที่ 14,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายวินาศภัย ฉบับที่ 14,ประกันภัย,ข่าวประกาศ
oic_9888,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายวินาศภัย ฉบับที่ 15,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมายวินาศภัย ฉบับที่ 15,ประกันภัย,ข่าวประกาศ
oic_9889,ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย ฉบับที่ 8,[ข่าวประกาศ] 2014-05-27 ประกาศหรือโฆษณาการฝ่าฝืนหรือไม่ปฏิบัติตามกฎหมาย ฉบับที่ 8,ประกันภัย,ข่าวประกาศ
oic_9890,สำนักงาน คปภ. ภาค 11 (สุราษฏร์ธานี) จัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน / นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ. ภาค 11 (สุราษฏร์ธานี) จัดอบรมหลักสูตรต่ออายุใบอนุญาตตัวแทน / นายหน้าประกันภัย ครั้งที่ 4 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9891,สำนักงาน คปภ.ภาค2 (พิษณุโลก) จัดอบรมหลักสูตรการต่อใบอนุญาตเป็นตัวแทนประกันภัย ครั้งที่ 4 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ.ภาค2 (พิษณุโลก) จัดอบรมหลักสูตรการต่อใบอนุญาตเป็นตัวแทนประกันภัย ครั้งที่ 4 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9892,สำนักงาน คปภ.ภาค2 (พิษณุโลก) จัดอบรมหลักสูตรการต่อใบอนุญาตเป็นตัวแทนประกันภัย ครั้งที่ 4 เป็นต้นไป,[ข่าวประกาศ] 2014-05-27 สำนักงาน คปภ.ภาค2 (พิษณุโลก) จัดอบรมหลักสูตรการต่อใบอนุญาตเป็นตัวแทนประกันภัย ครั้งที่ 4 เป็นต้นไป,ประกันภัย,ข่าวประกาศ
oic_9893,การสอบความรู้เกี่ยวกับการประกันชีวิตและประกันวินาศภัย เพื่อขอรับใบอนุญาตเป็นนายหน้าประกันชีวิตและนายหน้าประกันวินาศภัย (ส่วนกลาง),[ข่าวประกาศ] 2014-05-27 การสอบความรู้เกี่ยวกับการประกันชีวิตและประกันวินาศภัย เพื่อขอรับใบอนุญาตเป็นนายหน้าประกันชีวิตและนายหน้าประกันวินาศภัย (ส่วนกลาง),ประกันภัย,ข่าวประกาศ
oic_9894,การสอบความรู้เกี่ยวกับการประกันชีวิตและประกันวินาศภัย เพื่อขอรับใบอนุญาตเป็นนายหน้าประกันชีวิตและนายหน้าประกันวินาศภัย (ส่วนภูมิภาค),[ข่าวประกาศ] 2014-05-27 การสอบความรู้เกี่ยวกับการประกันชีวิตและประกันวินาศภัย เพื่อขอรับใบอนุญาตเป็นนายหน้าประกันชีวิตและนายหน้าประกันวินาศภัย (ส่วนภูมิภาค),ประกันภัย,ข่าวประกาศ
